"","cycle","state","modeldate","candidate_name","startdate","enddate","pollster","samplesize","population","weight","pct","house_adjusted_pct","trend_and_house_adjusted_pct","tracking","poll_id","question_id"
"292",2020,"Utah",44138,"Joseph R. Biden Jr.","43990",44012,"SurveyMonkey",412,"lv",0.2159572,41.43,39.7579,41.0206,"F",70453,131307
"293",2020,"Utah",44138,"Joseph R. Biden Jr.","44013",44043,"SurveyMonkey",1037,"lv",0.3906473,39.97,38.31084,39.57855,"F",70403,131205
"294",2020,"Utah",44138,"Joseph R. Biden Jr.","44039",44044,"RMG Research",1000,"rv",0.8440243,31,34.20826,35.244,"F",67870,127241
"295",2020,"Utah",44138,"Joseph R. Biden Jr.","44044",44074,"SurveyMonkey",893,"lv",0.3912228,41.46,39.78765,40.9435,"F",70353,131103
"296",2020,"Utah",44138,"Joseph R. Biden Jr.","44075",44104,"SurveyMonkey",1192,"lv",0.2716615,42.3,40.62108,41.54392,"T",70301,130996
"297",2020,"Utah",44138,"Joseph R. Biden Jr.","44081",44086,"RMG Research",1000,"lv",0.8857145,35,37.46625,38.47118,"F",69438,129462
"298",2020,"Utah",44138,"Joseph R. Biden Jr.","44088",44116,"SurveyMonkey",1783,"lv",0.0537673,44,42.30967,42.75043,"T",70969,132799
"299",2020,"Utah",44138,"Joseph R. Biden Jr.","44090",44117,"SurveyMonkey",1843,"lv",0.0265493,44,42.30967,42.72319,"T",71019,132965
"300",2020,"Utah",44138,"Joseph R. Biden Jr.","44091",44118,"SurveyMonkey",1913,"lv",0.0254299,44,42.30967,42.69522,"T",71113,133172
"301",2020,"Utah",44138,"Joseph R. Biden Jr.","44092",44119,"SurveyMonkey",2002,"lv",0.0247655,44,42.30967,42.66751,"T",71187,133322
"302",2020,"Utah",44138,"Joseph R. Biden Jr.","44093",44120,"SurveyMonkey",2112,"lv",0.591620118676123,44,42.30967,42.63916,"T",71248,133449
"303",2020,"Utah",44138,"Joseph R. Biden Jr.","44093",44121,"SurveyMonkey",2152,"lv",0.0453486,45,43.30414,43.60603,"T",71306,133566
"304",2020,"Utah",44138,"Joseph R. Biden Jr.","44095",44122,"SurveyMonkey",2187,"lv",0.591620118676123,45,43.30414,43.58289,"T",71388,133727
"305",2020,"Utah",44138,"Joseph R. Biden Jr.","44095",44123,"SurveyMonkey",2239,"lv",0.0425502,45,43.30414,43.56149,"T",71473,133911
"306",2020,"Utah",44138,"Joseph R. Biden Jr.","44097",44124,"SurveyMonkey",2279,"lv",0.0214654,45,43.30414,43.54066,"T",71575,134123
"307",2020,"Utah",44138,"Joseph R. Biden Jr.","44098",44125,"SurveyMonkey",2304,"lv",0.591620118676123,45,43.30414,43.51869,"T",71688,134348
"308",2020,"Utah",44138,"Joseph R. Biden Jr.","44098",44126,"SurveyMonkey",2340,"lv",0.0393532,45,43.30414,43.49363,"T",71771,134547
"309",2020,"Utah",44138,"Joseph R. Biden Jr.","44100",44108,"Y2 Analytics",1214,"lv",1.222924,40,38.89613,39.222,"F",70578,131811
"310",2020,"Utah",44138,"Joseph R. Biden Jr.","44100",44127,"SurveyMonkey",2398,"lv",0.018428,45,43.30414,43.40615,"T",71832,134678
"311",2020,"Utah",44138,"Joseph R. Biden Jr.","44101",44128,"SurveyMonkey",2434,"lv",0.591620118676123,45,43.30414,43.38609,"T",71899,134813
"312",2020,"Utah",44138,"Joseph R. Biden Jr.","44101",44129,"SurveyMonkey",2466,"lv",0.0520788,45,43.30414,43.36729,"T",71984,134987
"313",2020,"Utah",44138,"Joseph R. Biden Jr.","44104",44131,"SurveyMonkey",2689,"lv",0.0179548,43,41.31608,41.33171,"T",72094,135221
"314",2020,"Utah",44138,"Joseph R. Biden Jr.","44105",44132,"SurveyMonkey",2783,"lv",0.2747538,43,41.31608,41.32626,"T",72248,135588
"315",2020,"Utah",44138,"Joseph R. Biden Jr.","44116",44121,"RMG Research",1000,"lv",0.8812282,38,40.51583,40.4575,"F",71445,134418
"316",2020,"Utah",44138,"Joseph R. Biden Jr.","44119",44128,"Y2 Analytics",660,"lv",0.8780674,44,42.87625,42.75739,"F",72411,135868
"317",2020,"Utah",44138,"Joseph R. Biden Jr.","44120",44133,"SurveyMonkey",1517,"lv",0.024589,44,42.30967,42.30033,"T",72351,135791
"318",2020,"Utah",44138,"Joseph R. Biden Jr.","44121",44134,"SurveyMonkey",1511,"lv",0.0249719,43,41.31608,41.30848,"T",72430,135956
"319",2020,"Utah",44138,"Joseph R. Biden Jr.","44122",44135,"SurveyMonkey",1519,"lv",0.0513227,43,41.31608,41.30889,"T",72531,136153
"320",2020,"Utah",44138,"Joseph R. Biden Jr.","44124",44136,"SurveyMonkey",1435,"lv",0.3479773,44,42.30967,42.31537,"T",72669,136422
"321",2020,"Vermont",44138,"Joseph R. Biden Jr.","43990",44012,"SurveyMonkey",113,"lv",0.1127496,74.91,73.32545,74.66182,"F",70451,131305
"322",2020,"Vermont",44138,"Joseph R. Biden Jr.","44013",44043,"SurveyMonkey",368,"lv",0.2985707,71.18,69.51198,70.98692,"F",70401,131203
"323",2020,"Vermont",44138,"Joseph R. Biden Jr.","44044",44074,"SurveyMonkey",236,"lv",0.1879181,70.48,68.79805,69.96854,"F",70351,131101
"324",2020,"Vermont",44138,"Joseph R. Biden Jr.","44075",44104,"SurveyMonkey",427,"lv",0.0718191,64.06,62.27453,63.14929,"T",70299,130994
"325",2020,"Vermont",44138,"Joseph R. Biden Jr.","44077",44089,"Braun Research",586,"lv",0.8636532,55.73,57.28205,58.2062,"F",69647,129842
"326",2020,"Vermont",44138,"Joseph R. Biden Jr.","44088",44116,"SurveyMonkey",557,"lv",0.0067446,65,63.22701,63.67144,"T",70970,132800
"327",2020,"Vermont",44138,"Joseph R. Biden Jr.","44089",44117,"SurveyMonkey",579,"lv",0.0139316,65,63.22701,63.64939,"T",71017,132963
"328",2020,"Vermont",44138,"Joseph R. Biden Jr.","44091",44118,"SurveyMonkey",610,"lv",0.0075573,66,64.24128,64.64209,"T",71111,133170
"329",2020,"Vermont",44138,"Joseph R. Biden Jr.","44092",44119,"SurveyMonkey",651,"lv",0.008022,67,65.25658,65.63232,"T",71185,133320
"330",2020,"Vermont",44138,"Joseph R. Biden Jr.","44093",44120,"SurveyMonkey",730,"lv",0.008951,67,65.25658,65.60562,"T",71246,133447
"331",2020,"Vermont",44138,"Joseph R. Biden Jr.","44094",44121,"SurveyMonkey",759,"lv",0.0092644,67,65.25658,65.57535,"T",71304,133564
"332",2020,"Vermont",44138,"Joseph R. Biden Jr.","44095",44122,"SurveyMonkey",769,"lv",0.009348,67,65.25658,65.55186,"T",71386,133725
"333",2020,"Vermont",44138,"Joseph R. Biden Jr.","44096",44123,"SurveyMonkey",785,"lv",0.591620118676123,67,65.25658,65.53284,"T",71471,133909
"334",2020,"Vermont",44138,"Joseph R. Biden Jr.","44096",44124,"SurveyMonkey",829,"lv",0.0096588,66,64.24128,64.50285,"T",71573,134121
"335",2020,"Vermont",44138,"Joseph R. Biden Jr.","44097",44125,"SurveyMonkey",858,"lv",0.0099644,66,64.24128,64.48678,"T",71686,134346
"336",2020,"Vermont",44138,"Joseph R. Biden Jr.","44098",44126,"SurveyMonkey",939,"lv",0.021749,66,64.24128,64.47486,"T",71769,134545
"337",2020,"Vermont",44138,"Joseph R. Biden Jr.","44100",44127,"SurveyMonkey",969,"lv",0.591620118676123,67,65.25658,65.41576,"T",71830,134676
"338",2020,"Vermont",44138,"Joseph R. Biden Jr.","44100",44128,"SurveyMonkey",978,"lv",0.0221187,67,65.25658,65.39809,"T",71897,134811
"339",2020,"Vermont",44138,"Joseph R. Biden Jr.","44102",44129,"SurveyMonkey",1002,"lv",0.0233641,67,65.25658,65.38388,"T",71982,134985
"340",2020,"Vermont",44138,"Joseph R. Biden Jr.","44104",44131,"SurveyMonkey",1087,"lv",0.0124457,68,66.27293,66.36275,"T",72092,135219
"341",2020,"Vermont",44138,"Joseph R. Biden Jr.","44105",44132,"SurveyMonkey",1167,"lv",0.199798,69,67.29033,67.37616,"T",72246,135586
"342",2020,"Vermont",44138,"Joseph R. Biden Jr.","44120",44133,"SurveyMonkey",749,"lv",0.0178015,69,67.29033,67.32158,"T",72349,135789
"343",2020,"Vermont",44138,"Joseph R. Biden Jr.","44121",44134,"SurveyMonkey",734,"lv",0.017527,70,68.30879,68.33289,"T",72428,135954
"344",2020,"Vermont",44138,"Joseph R. Biden Jr.","44122",44135,"SurveyMonkey",737,"lv",0.0353829,71,69.32835,69.34655,"T",72529,136151
"345",2020,"Vermont",44138,"Joseph R. Biden Jr.","44123",44124,"co/efficient",584,"lv",0.5290526,62,63.57672,63.69811,"F",72218,135482
"346",2020,"Vermont",44138,"Joseph R. Biden Jr.","44124",44136,"SurveyMonkey",719,"lv",0.2431795,71,69.32835,69.35448,"T",72667,136420
"347",2020,"West Virginia",44138,"Joseph R. Biden Jr.","43990",44012,"SurveyMonkey",264,"lv",0.1946796,27.06,26.49252,27.50639,"F",70448,131302
"348",2020,"West Virginia",44138,"Joseph R. Biden Jr.","44013",44043,"SurveyMonkey",494,"lv",0.2843392,31.78,31.17819,32.29874,"F",70398,131200
"349",2020,"West Virginia",44138,"Joseph R. Biden Jr.","44089",44116,"SurveyMonkey",771,"lv",0.0187516,34,33.38488,33.68737,"T",70973,132803
"350",2020,"West Virginia",44138,"Joseph R. Biden Jr.","44090",44117,"SurveyMonkey",824,"lv",0.591620118676123,34,33.38488,33.66391,"T",71014,132960
"351",2020,"West Virginia",44138,"Joseph R. Biden Jr.","44090",44118,"SurveyMonkey",857,"lv",0.0359168,34,33.38488,33.64212,"T",71108,133167
"352",2020,"West Virginia",44138,"Joseph R. Biden Jr.","44092",44119,"SurveyMonkey",914,"lv",0.0188782,34,33.38488,33.62046,"T",71182,133317
"353",2020,"West Virginia",44138,"Joseph R. Biden Jr.","44093",44120,"SurveyMonkey",972,"lv",0.0191807,35,34.37946,34.59286,"T",71243,133444
"354",2020,"West Virginia",44138,"Joseph R. Biden Jr.","44094",44121,"SurveyMonkey",1002,"lv",0.0189597,34,33.38488,33.57158,"T",71301,133561
"355",2020,"West Virginia",44138,"Joseph R. Biden Jr.","44095",44122,"SurveyMonkey",1020,"lv",0.0185693,33,32.39066,32.55246,"T",71383,133722
"356",2020,"West Virginia",44138,"Joseph R. Biden Jr.","44096",44123,"SurveyMonkey",1075,"lv",0.0188888,32,31.39679,31.53761,"T",71468,133906
"357",2020,"West Virginia",44138,"Joseph R. Biden Jr.","44097",44124,"SurveyMonkey",1115,"lv",0.0189664,32,31.39679,31.51932,"T",71570,134118
"358",2020,"West Virginia",44138,"Joseph R. Biden Jr.","44098",44125,"SurveyMonkey",1154,"lv",0.591620118676123,32,31.39679,31.50196,"T",71683,134343
"359",2020,"West Virginia",44138,"Joseph R. Biden Jr.","44098",44126,"SurveyMonkey",1203,"lv",0.0369667,33,32.39066,32.48103,"T",71766,134542
"360",2020,"West Virginia",44138,"Joseph R. Biden Jr.","44100",44127,"SurveyMonkey",1223,"lv",0.0172768,33,32.39066,32.43481,"T",71827,134673
"361",2020,"West Virginia",44138,"Joseph R. Biden Jr.","44101",44128,"SurveyMonkey",1250,"lv",0.0171968,33,32.39066,32.42422,"T",71894,134808
"362",2020,"West Virginia",44138,"Joseph R. Biden Jr.","44102",44129,"SurveyMonkey",1271,"lv",0.0341592,33,32.39066,32.41539,"T",71979,134982
"363",2020,"West Virginia",44138,"Joseph R. Biden Jr.","44103",44104,"Triton Polling & Research",525,"rv",0.5731432,38,38.20701,38.52937,"F",70625,132056
"364",2020,"West Virginia",44138,"Joseph R. Biden Jr.","44104",44131,"SurveyMonkey",1315,"lv",0.0161758,33,32.39066,32.40425,"T",72089,135216
"365",2020,"West Virginia",44138,"Joseph R. Biden Jr.","44105",44110,"Research America Inc.",450,"lv",0.6126379,39,38.51056,38.66589,"F",70703,132427
"366",2020,"West Virginia",44138,"Joseph R. Biden Jr.","44105",44132,"SurveyMonkey",1359,"lv",0.2470967,32,31.39679,31.41024,"T",72243,135583
"367",2020,"West Virginia",44138,"Joseph R. Biden Jr.","44120",44133,"SurveyMonkey",791,"lv",0.0228282,32,31.39679,31.40299,"T",72346,135786
"368",2020,"West Virginia",44138,"Joseph R. Biden Jr.","44121",44134,"SurveyMonkey",805,"lv",0.0236638,32,31.39679,31.40177,"T",72425,135951
"369",2020,"West Virginia",44138,"Joseph R. Biden Jr.","44122",44135,"SurveyMonkey",798,"lv",0.0479016,33,32.39066,32.39459,"T",72526,136148
"370",2020,"West Virginia",44138,"Joseph R. Biden Jr.","44123",44124,"Triton Polling & Research",544,"lv",0.5765287,37.9,37.2532,37.26599,"F",71748,134435
"371",2020,"West Virginia",44138,"Joseph R. Biden Jr.","44124",44136,"SurveyMonkey",738,"lv",0.3180303,32,31.39679,31.40447,"T",72664,136417
"372",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","44036",44045,"Morning Consult",797,"lv",0.0610143,52,51.89557,53.17028,"T",68429,128115
"373",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","44041",44050,"Morning Consult",797,"lv",0.0608936,51,50.89549,52.10946,"T",68434,128120
"374",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","43782",43786,"Marquette University Law School",685,"lv",1.375621,45,45.01506,47.43135,"F",62674,124822
"375",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","43802",43804,"Optimus",610,"lv",0.7452961,39.08,40.41311,43.37107,"F",63026,114314
"376",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","43802",43807,"Marquette University Law School",652,"lv",1.284856,49,49.01516,52.14749,"F",63090,124823
"377",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","43835",43838,"Fox News/Beacon Research/Shaw & Co. Research",1504,"rv",2.083902,46,47.05737,49.87545,"F",63246,115582
"378",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","43838",43842,"Marquette University Law School",701,"lv",1.45004,48,48.01514,50.75769,"F",63282,124824
"379",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","43844",43846,"Tarrance Group",500,"lv",0.8299353,47,46.8578,49.60072,"F",63578,117018
"380",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","43867",43879,"Expedition Strategies",500,"rv",0.6358964,42,43.48149,46.23914,"F",64743,119732
"381",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","43872",43881,"YouGov",936,"rv",1.123359,45,46.12972,48.92914,"F",64500,118781
"382",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","43873",43879,"Quinnipiac University",823,"rv",1.210217,42,43.12814,45.88309,"F",64472,118606
"383",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","43880",43884,"Marquette University Law School",1000,"rv",1.76694,46,46.90047,49.70446,"F",64588,119094
"384",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","43895",43897,"Optimus",502,"lv",0.6686068,43.07,44.42627,47.03608,"F",64757,119789
"385",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","43896",43898,"YouGov",459,"rv",0.6826778,44,45.12686,47.78362,"F",64768,119818
"386",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","43900",43901,"Public Policy Polling",1727,"v",1.749676,48,47.4684,50.16145,"F",64807,119955
"387",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","43907",43909,"Hodas & Associates",600,"lv",0.7015365,46.5,45.89333,48.60472,"F",65003,120541
"388",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","43907",43915,"Baldwin Wallace University",822,"rv",0.6705672,44.9,46.21757,48.99532,"F",64988,120502
"389",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","43914",43919,"Marquette University Law School",813,"rv",1.467748,48,48.90282,51.76805,"F",65050,120701
"390",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","43927",43929,"Garin-Hart-Yang Research Group",301,"lv",0.4699908,48,46.60241,49.49724,"F",65735,121499
"391",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","43934",43936,"Hodas & Associates",600,"lv",0.7015365,50,49.39109,51.93487,"F",65908,122094
"392",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","43936",43941,"Ipsos",645,"rv",0.8281578,43,44.38225,46.88367,"F",65865,121903
"393",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","43941",43942,"Public Policy Polling",1415,"v",1.130882,50,48.75104,51.24468,"F",65903,122086
"394",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","43957",43959,"Hodas & Associates",600,"lv",0.7015365,51.5,50.8913,53.54177,"F",66402,123703
"395",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","43961",43965,"Redfield & Wilton Strategies",875,"lv",0.7969701,48,48.90163,51.48478,"F",66507,123931
"396",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","43980",43982,"Change Research",382,"lv",0.4973621,45,45.30266,47.1792,"F",66715,124439
"397",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","43981",43984,"Fox News/Beacon Research/Shaw & Co. Research",801,"rv",1.294408,49,50.06056,51.8259,"F",66726,124471
"398",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","43990",43997,"Siena College/The New York Times Upshot",655,"rv",1.218247,49,50.18238,51.61221,"F",66897,124899
"399",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","43994",43996,"Change Research",231,"lv",0.3064567,48,48.30422,49.69922,"F",66831,124715
"400",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","43994",43998,"Hodas & Associates",600,"lv",0.7015365,55.33,54.725,56.09633,"F",66901,124920
"401",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","43996",44001,"Redfield & Wilton Strategies",846,"lv",0.7862581,45,45.89742,47.23138,"F",66909,124936
"402",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","44005",44007,"Trafalgar Group",1021,"lv",0.6540527,44.6,47.58689,48.91557,"F",66932,124981
"403",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","44008",44010,"Change Research",502,"lv",0.5248306,51,51.30438,52.63076,"F",66961,125034
"404",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","44034",44043,"Morning Consult",797,"lv",0.0616187,50,49.89547,51.19632,"T",68427,128113
"405",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","44035",44044,"Morning Consult",797,"lv",0.0612279,51,50.89549,52.18348,"T",68428,128114
"406",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","44037",44046,"Morning Consult",797,"lv",0.0609235,51,50.89549,52.16029,"T",68430,128116
"407",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","44038",44047,"Morning Consult",797,"lv",0.0608964,51,50.89549,52.14967,"T",68431,128117
"408",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","44039",44048,"Morning Consult",797,"lv",0.0608776,51,50.89549,52.13704,"T",68432,128118
"409",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","44040",44049,"Morning Consult",797,"lv",0.0609195,51,50.89549,52.12191,"T",68433,128119
"410",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","44042",44051,"Morning Consult",797,"lv",0.0598521,51,50.89549,52.09869,"T",68435,128121
"411",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","44043",44052,"Morning Consult",797,"lv",0.0588776,50,49.89547,51.08915,"T",68436,128122
"412",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","44044",44053,"Morning Consult",797,"lv",0.0580641,50,49.89547,51.07791,"T",68437,128123
"413",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","44045",44054,"Morning Consult",797,"lv",0.0572927,50,49.89547,51.06627,"T",68438,128124
"414",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","44046",44055,"Morning Consult",797,"lv",0.054839,50,49.89547,51.03081,"T",68439,128125
"415",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","44047",44056,"NA",99,"lv",0.053966,50,49.89547,51.01786,"T",68440,128126
"416",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","44048",44057,"Morning Consult",797,"lv",0.0532087,50,49.89547,51.00856,"T",68441,128127
"417",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","44049",44058,"Morning Consult",797,"lv",0.1051971,50,49.89547,51.00303,"T",68442,128128
"418",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","44051",44060,"Morning Consult",797,"lv",0.0541751,48,47.89558,48.99105,"T",68443,128129
"419",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","44052",44061,"Morning Consult",797,"lv",0.0581756,50,49.89547,50.98494,"T",68444,128130
"420",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","44053",44062,"Morning Consult",797,"lv",0.0624365,51,50.89549,51.99853,"T",68445,128131
"421",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","44054",44063,"Morning Consult",797,"lv",0.0674295,51,50.89549,52.02598,"T",68446,128132
"422",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","44055",44064,"Morning Consult",797,"lv",0.0778953,50,49.89547,51.07835,"T",68447,128133
"423",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","44056",44065,"Morning Consult",797,"lv",0.0786242,50,49.89547,51.08849,"T",68448,128134
"424",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","44057",44066,"Morning Consult",797,"lv",0.0794119,51,50.89549,52.09915,"T",68449,128135
"425",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","44058",44067,"Morning Consult",797,"lv",0.0807407,50,49.89547,51.10677,"T",68450,128136
"426",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","44059",44068,"Morning Consult",797,"lv",0.0836143,51.5,50.89549,52.11339,"T",68451,128137
"427",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","44060",44063,"Hodas & Associates",600,"lv",0.7015365,51.91,51.30148,52.5119,"F",68485,128206
"428",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","44060",44069,"Morning Consult",797,"lv",0.0870957,52,51.89557,53.11942,"T",68452,128138
"430",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","44065",44074,"Morning Consult",819,"lv",0.0840924,53,52.8957,54.11799,"T",68456,128142
"431",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","44066",44075,"Morning Consult",809,"lv",0.0812179,52,51.89557,53.11373,"T",68457,128143
"432",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","44067",44076,"Morning Consult",2549,"lv",0.0799419,52,51.89557,53.1062,"T",68471,128182
"433",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","44068",44077,"Morning Consult",797,"lv",0.0763917,52,51.89557,53.08863,"T",68488,128216
"434",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","44069",44078,"Morning Consult",775,"lv",0.0720719,51,50.89549,52.0688,"T",68490,128220
"435",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","44070",44079,"Morning Consult",763,"lv",0.0688391,50,49.89547,51.03762,"T",68496,128232
"436",2020,"Wisconsin",44138,"Joseph R. Biden Jr.","44076",44078,"YouGov",978,"lv",1.16881,50,50.24722,51.38994,"F",68495,128231
"437",2020,"Wyoming",44138,"Joseph R. Biden Jr.","44120",44133,"SurveyMonkey",2549,"lv",0.6241342,33,31.85685,31.85221,"T",72345,135785
"438",2020,"Wyoming",44138,"Joseph R. Biden Jr.","44104",44131,"SurveyMonkey",713,"lv",0.0119884,32,30.86854,30.87991,"T",72088,135215
"439",2020,"Wyoming",44138,"Joseph R. Biden Jr.","44102",44129,"SurveyMonkey",654,"lv",0.021818,31,29.88091,29.91348,"T",71978,134981
"440",2020,"Wyoming",44138,"Joseph R. Biden Jr.","44105",44132,"SurveyMonkey",739,"lv",0.1867351,31,29.88091,29.88982,"T",72242,135582
"442",2020,"Wyoming",44138,"Joseph R. Biden Jr.","44121",44134,"SurveyMonkey",378,"lv",0.0134396,33,31.85685,31.85175,"T",72424,135950
"443",2020,"Wyoming",44138,"Joseph R. Biden Jr.","44122",44135,"SurveyMonkey",361,"lv",0.0257641,34,32.84583,32.83956,"T",72525,136147
"444",2020,"Wyoming",44138,"Joseph R. Biden Jr.","44124",44136,"SurveyMonkey",330,"lv",0.165557,33,31.85685,31.8563,"T",72663,136416
